"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"116","Tanintharyi","Dawei","AREA # 060104","Yebyu","MMR006004","Yebyu","Yebyu",0,0,1,0,1,2,0,1,0,0,2,3,0,2,1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,0,1,1,1,0,1,4,1,0,3,0,0,0,0,2,0,1,0,3,0,1,2,1,2,0,1,3,5,2,2,6,1,2,1,1,0,6,1,3,0,2,4,1,4,4,1,3,6,1,3,2,1,2,4,2,4,3,1,0,1,0,15
"117","Tanintharyi","Dawei","AREA # 060152","Kaleinaung(ST)","MMR006004","Yebyu","Kaleinaung(ST)",0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,1,2,1,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1
"118","Tanintharyi","Myeik","AREA # 060201","Myeik","MMR006005","Myeik","Myeik",2,1,2,0,4,3,5,2,3,4,1,2,2,6,3,5,1,3,3,3,5,6,4,0,2,4,3,9,6,1,3,6,1,2,3,4,1,3,1,3,4,2,2,6,2,3,1,2,0,2,6,3,4,3,4,2,6,2,7,3,1,6,7,8,5,10,3,3,4,3,7,0,5,3,6,10,5,1,5,1,6,3,6,5,7,10,12,1,4,6,20
"119","Tanintharyi","Myeik","AREA # 060202","Kyunsu","MMR006006","Kyunsu","Kyunsu",4,0,1,1,0,2,1,3,6,3,2,1,4,4,6,3,5,3,3,1,7,3,4,1,3,2,2,2,3,2,5,3,3,4,2,6,2,5,3,5,3,4,4,1,1,4,2,3,9,4,9,2,7,6,7,7,7,7,10,4,5,3,1,3,4,7,3,4,3,2,10,2,9,6,3,11,8,5,7,4,5,4,10,0,6,1,0,3,0,1,6
"120","Tanintharyi","Myeik","AREA # 060251","Palauk(ST)","MMR006007","Palaw","Palauk(ST)",12,0,0,0,0,0,2,0,2,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,1,0,1,0,0,1,1,0,0,5,1,1,0,2,5,0,1,0,1,5,1,1,4,0,3,1,0,2,1,1,1,2,0,0,2,1,3,2,1,6,0,0,1,3,4,0,0,1,1,2,1,0,2,0,5
"121","Tanintharyi","Myeik","AREA # 060203","Palaw","MMR006007","Palaw","Palaw",0,0,0,0,0,2,0,5,2,3,2,3,5,5,2,1,2,1,0,2,2,0,3,1,1,3,3,3,1,3,2,3,2,2,0,6,0,1,3,3,0,1,0,0,1,5,3,2,1,4,5,2,3,1,1,1,2,5,5,1,5,2,6,3,0,6,4,6,1,1,1,1,5,2,7,14,1,3,3,3,11,4,6,3,3,7,5,6,5,2,19
"122","Tanintharyi","Myeik","AREA # 060204","Tanintharyi","MMR006008","Tanintharyi","Tanintharyi",9,5,1,1,0,4,4,6,2,4,5,4,4,6,4,3,2,3,4,1,1,1,1,3,3,3,0,2,2,0,2,4,6,2,0,2,2,1,2,1,3,1,4,1,5,5,4,0,3,5,7,3,6,5,3,7,7,3,8,5,8,4,5,3,4,7,2,9,4,3,7,2,8,7,1,9,2,11,8,3,8,1,5,3,8,2,4,1,1,1,12
"123","Tanintharyi","Kawthoung","AREA # 060301","Kawthoung","MMR006009","Kawthoung","Kawthoung",0,0,0,0,0,1,1,0,0,1,2,3,1,1,3,1,0,1,1,1,0,1,2,1,1,0,0,1,2,0,1,2,0,1,1,2,1,0,1,0,1,0,3,1,1,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,2,2,1,1,2,4,0,1,2,1,4,0,0,1,2,4,0,0,1,0,2,0,0,0,1,0,2,1,0,1,6
"124","Tanintharyi","Kawthoung","AREA # 060351","Khamaukgyi","MMR006009","Kawthoung","Khamaukgyi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"125","Tanintharyi","Kawthoung","AREA # 060302","Bokepyin","MMR006010","Bokpyin","Bokepyin",4,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,1,4,0,1,0,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,2,1
"126","Tanintharyi","Kawthoung","AREA # 060353","Karathuri(ST)","MMR006010","Bokpyin","Karathuri(ST)",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
"127","Tanintharyi","Kawthoung","AREA # 060352","Pyigyimandaing","MMR006010","Bokpyin","Pyigyimandaing",1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0
"128","Bago","Bago","AREA # 070101","Bago","MMR007001","Bago","Bago",0,1,2,4,1,4,2,2,5,1,3,4,3,4,2,5,0,4,5,0,6,2,1,2,2,1,3,6,6,0,4,3,2,7,2,2,3,0,1,1,1,2,3,0,2,4,3,3,4,1,2,2,3,6,1,2,1,1,4,3,6,2,7,2,3,3,5,4,7,2,6,1,4,3,3,9,6,4,5,3,2,6,5,4,4,4,4,2,2,0,7
"129","Bago","Bago","AREA # 070102","Tanatpin","MMR007002","Thanatpin","Tanatpin",0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,1,2,1,2,1,1,0,1,0,2,0,2,0,0,1,2,0,1,1,2,0,0,3,0,1,0,1,1,0,0,4,0,0,1,2,2,1,0,1,0,1,1,0,1,3,2,0,3,1,2,2,3,3,1,2,0,0,1,3,4,4,1,2,4,2,1,0,1,2,3,2,2,1,0,0,8
"130","Bago","Bago","AREA # 070103","Kawa","MMR007003","Kawa","Kawa",6,3,2,0,3,2,3,0,3,2,1,1,2,0,1,1,0,1,0,1,6,1,1,1,1,2,3,0,1,0,1,2,1,9,1,2,0,0,2,1,0,0,0,2,0,0,2,0,0,0,1,2,0,1,0,2,5,1,1,1,2,1,1,1,0,3,3,1,3,1,0,3,4,2,4,5,3,0,3,1,4,1,4,1,5,3,1,0,1,1,2
"131","Bago","Bago","AREA # 070104","Waw","MMR007004","Waw","Waw",0,3,1,0,2,2,2,4,1,4,3,2,0,1,4,1,2,0,2,0,1,1,2,0,0,1,2,3,0,0,1,1,2,0,1,0,1,2,3,0,1,0,2,1,0,1,1,4,3,1,1,0,7,2,2,2,0,0,2,2,0,0,0,1,3,4,2,2,2,0,0,4,2,1,3,3,5,3,4,4,8,2,7,5,5,6,4,2,2,0,8
"132","Bago","Bago","AREA # 070105","Nyaunglebin","MMR007005","Nyaunglebin","Nyaunglebin",0,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,3,2,1,3,2,1,1,0,1,1,1,0,1,0,0,0,2,0,0,5,0,0,2,1,4,2,2,0,1,1,2,0,1,2,4,0,4,0,0,3,0,0,0,2,4,2,1,0,0,3,1,0,1,3,5,0,2,2,1,6,2,2,1,3,5,4,4,6,2,4,4,0,1,1,9
"133","Bago","Bago","AREA # 070106","Kyauktaga","MMR007006","Kyauktaga","Kyauktaga",0,2,0,1,3,2,0,2,1,2,0,2,0,1,2,1,1,3,0,1,7,0,1,0,0,4,2,4,2,1,2,2,4,2,2,1,1,0,2,1,4,2,1,1,3,2,1,3,2,0,0,1,4,1,1,3,0,2,2,1,4,1,2,3,1,1,4,1,4,0,3,3,1,2,3,5,3,1,2,3,1,2,5,4,3,5,1,0,2,1,6
"134","Bago","Bago","AREA # 070107","Daik U","MMR007007","Daik-U","Daik U",1,0,0,1,3,0,0,0,3,2,2,2,0,2,2,3,0,2,1,1,4,0,0,2,1,0,1,1,1,2,0,1,2,2,1,3,1,0,1,1,2,0,0,1,1,2,2,1,3,0,1,1,1,4,0,0,0,1,0,3,3,0,1,3,1,2,1,2,0,0,2,1,2,3,2,3,1,1,0,1,1,2,1,2,1,1,3,0,2,1,5
"135","Bago","Bago","AREA # 070108","Shwegyin","MMR007008","Shwegyin","Shwegyin",4,2,0,0,2,0,1,2,2,0,1,1,0,3,0,1,2,1,0,3,3,1,1,1,2,0,0,0,2,1,2,0,1,2,1,3,0,2,0,0,0,2,3,1,0,2,1,0,0,0,2,1,0,3,2,1,3,0,2,1,3,0,0,5,2,3,4,3,2,2,6,0,3,3,3,4,5,0,2,4,6,3,3,1,2,4,3,3,0,0,8
"136","Bago","Toungoo","AREA # 070201","Toungoo","MMR007009","Taungoo","Toungoo",6,0,4,3,1,1,3,0,3,4,0,1,3,4,3,1,4,1,0,2,7,2,5,1,0,3,0,2,3,3,3,1,2,0,2,1,2,2,4,2,3,2,0,2,0,4,2,1,4,1,5,1,1,1,3,1,0,1,4,0,4,0,5,4,2,6,3,5,2,1,3,1,3,5,3,6,4,5,8,1,3,4,1,2,2,8,1,1,3,4,14
"137","Bago","Toungoo","AREA # 070202","Yaedashe","MMR007010","Yedashe","Yaedashe",2,1,1,4,1,4,4,2,1,3,3,0,6,3,3,2,0,2,1,2,7,1,3,4,1,1,1,2,4,5,2,0,2,3,0,1,2,1,2,1,5,2,1,1,1,2,0,0,2,0,2,4,4,0,1,5,3,4,3,4,3,0,0,4,2,2,3,6,0,1,6,0,3,4,5,5,1,4,1,1,4,5,3,4,6,2,1,2,1,0,6
"138","Bago","Toungoo","AREA # 070203","Kyaukkyi","MMR007011","Kyaukkyi","Kyaukkyi",1,0,2,1,3,2,4,2,1,1,0,1,1,2,2,2,0,1,4,2,5,2,2,2,1,2,0,2,1,0,3,0,2,1,0,1,0,2,0,1,0,0,1,2,2,0,1,1,1,1,5,1,1,3,1,1,0,0,2,1,8,1,0,3,3,3,0,2,3,1,8,1,1,4,1,3,1,0,9,0,10,1,4,3,2,2,1,1,2,4,7
"139","Bago","Toungoo","AREA # 070204","Pyu","MMR007012","Phyu","Pyu",7,0,0,1,1,1,2,2,3,2,1,3,1,1,0,3,1,2,1,3,6,5,3,3,1,2,2,5,4,3,3,2,3,2,4,2,7,0,3,3,3,4,6,1,4,6,5,5,1,6,2,5,3,6,1,5,4,2,1,4,6,2,1,1,3,4,4,2,1,2,11,3,6,2,5,6,4,5,7,2,5,10,5,7,6,10,2,1,2,2,11
"140","Bago","Toungoo","AREA # 070205","Oatwin","MMR007013","Oktwin","Oatwin",4,0,1,2,0,1,3,2,3,6,2,1,1,0,3,1,4,1,3,3,3,5,3,1,1,1,0,1,4,2,1,1,1,3,3,1,0,2,1,0,3,2,3,1,2,2,3,4,2,1,2,2,1,1,2,1,1,3,6,4,4,0,3,3,3,5,0,2,1,0,2,1,1,0,3,10,6,4,6,4,4,5,1,2,2,6,2,1,2,0,12
"141","Bago","Toungoo","AREA # 070206","Htantapin","MMR007014","Htantabin","Htantapin",1,1,0,2,3,2,1,2,1,4,3,0,0,1,3,0,2,2,1,2,4,4,2,1,0,0,1,2,1,1,1,1,4,4,0,2,0,0,2,0,0,1,1,0,0,2,2,1,0,1,0,3,0,0,1,2,3,2,2,0,3,0,3,1,2,3,0,0,0,2,2,2,2,1,0,7,2,1,1,1,3,0,1,2,1,2,0,0,0,0,4
"142","Bago","Pyay","AREA # 070301","Pyay","MMR008001","Pyay","Pyay",1,0,2,1,1,1,2,2,1,3,1,3,2,2,1,1,1,3,0,0,2,3,0,0,1,0,0,4,2,1,0,0,4,0,2,3,1,0,0,0,3,2,0,0,2,4,1,1,1,2,2,2,1,2,1,4,5,3,0,4,3,3,3,3,2,3,3,4,3,2,3,2,2,4,3,6,6,3,9,4,6,7,5,5,5,7,8,4,2,1,12
"143","Bago","Pyay","AREA # 070302","Paukkhaung","MMR008002","Paukkhaung","Paukkhaung",1,0,0,0,0,0,0,0,4,0,2,0,1,0,1,2,0,0,2,3,2,0,2,0,0,2,1,2,1,0,2,1,3,1,0,1,1,0,1,0,2,2,1,1,2,2,1,0,1,0,2,4,1,0,2,3,1,1,4,4,6,0,0,3,5,4,1,4,2,3,3,1,2,5,3,8,2,1,8,1,9,2,1,1,2,3,6,3,2,1,3
"144","Bago","Pyay","AREA # 070303","Padaung","MMR008003","Padaung","Padaung",2,0,0,1,0,1,1,2,0,2,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,2,1,4,1,1,0,0,1,2,1,1,1,1,0,1,0,0,2,0,1,0,0,0,1,3,2,2,0,1,0,2,3,1,3,1,4,1,3,4,2,6,4,7,4,0,3,5,4,3,3,6,6,7,6,4,3,1,5,4,6,4,4,5,4,1,12
"145","Bago","Pyay","AREA # 070304","Paunde","MMR008004","Paungde","Paunde",3,0,0,0,1,1,2,1,0,1,1,0,3,0,0,1,2,2,0,0,4,0,2,0,0,0,1,0,2,0,2,1,1,2,0,2,1,0,1,0,0,3,0,2,0,1,2,1,1,2,4,1,2,2,1,5,5,4,2,2,6,0,1,2,3,5,5,2,4,1,2,3,3,4,2,13,2,2,10,6,10,4,3,1,3,5,7,3,5,4,8
"146","Bago","Pyay","AREA # 070305","Thegon","MMR008005","Thegon","Thegon",0,0,0,0,0,2,2,1,3,3,0,1,0,2,0,1,1,0,0,0,2,2,0,2,1,1,1,1,0,0,2,2,0,0,4,2,0,1,1,0,0,0,1,0,4,2,2,1,0,0,1,0,1,1,1,3,0,0,3,2,4,1,3,2,3,6,2,2,0,1,2,0,2,2,0,7,3,3,6,3,7,2,4,4,1,6,7,1,2,0,9
"147","Bago","Pyay","AREA # 070306","Shwedaung","MMR008006","Shwedaung","Shwedaung",0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,0,1,1,1,1,1,0,0,1,1,3,1,1,2,0,3,1,0,1,2,2,0,3,2,1,1,0,0,0,0,1,0,0,4,0,2,0,1,0,0,3,2,1,0,0,2,1,0,2,0,3,3,2,1,0,3,3,3,4,0,14,2,4,4,3,6,2,4,5,7,6,4,5,5,0,8
"148","Bago","Tharyarwaddy","AREA # 070401","Tharyarwaddy","MMR008007","Thayarwady","Tharyarwaddy",1,0,1,3,2,1,0,1,2,0,0,1,2,5,4,3,2,1,2,0,3,0,4,0,1,2,1,2,0,1,3,1,0,1,1,1,1,0,0,2,2,1,1,0,0,2,1,0,4,0,2,0,2,4,2,0,2,1,1,0,3,2,3,5,3,3,2,2,3,0,3,2,3,1,6,3,5,3,6,2,9,5,3,4,2,3,9,2,1,3,10
"149","Bago","Tharyarwaddy","AREA # 070402","Letpadan","MMR008008","Letpadan","Letpadan",1,0,0,0,2,1,0,1,0,0,3,2,1,2,1,1,0,1,1,1,3,0,0,0,1,1,1,2,2,0,2,0,1,1,0,2,1,1,1,0,1,3,2,1,2,1,0,1,0,1,4,0,4,2,1,1,2,2,2,2,0,3,5,0,3,2,4,3,1,0,8,2,2,3,3,6,2,2,0,4,11,3,3,8,1,7,2,3,1,3,8
"150","Bago","Tharyarwaddy","AREA # 070403","Minhla","MMR008009","Minhla","Minhla",1,0,0,0,1,2,2,0,0,0,1,0,1,0,0,2,1,1,0,1,2,1,0,0,0,1,1,0,1,1,1,1,0,4,0,2,2,0,1,0,1,1,2,0,0,1,1,4,1,2,1,0,1,4,0,1,0,4,2,1,5,2,5,2,0,3,1,1,2,2,2,0,3,1,2,4,1,0,1,1,3,2,4,6,4,5,3,1,2,1,10
"151","Bago","Tharyarwaddy","AREA # 070404","Okpo","MMR008010","Okpho","Okpo",1,0,0,1,1,0,1,1,4,1,2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,2,0,2,2,0,0,1,2,1,0,1,0,1,1,0,2,0,2,1,0,1,2,0,1,0,1,1,3,0,1,2,3,1,1,3,1,1,1,0,0,2,0,0,3,2,1,2,4,6,2,3,1,4,3,2,2,4,2,0,3,3,3,0,8
"152","Bago","Tharyarwaddy","AREA # 070405","Zigon","MMR008011","Zigon","Zigon",1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,1,0,0,2,1,0,1,0,1,1,1,1,1,0,0,0,2,2,2,1,0,3,3,2,0,0,0,1,0,1,3,4,0,4,2,1,2,2,0,1,1,3,2,2,0,1,2
"153","Bago","Tharyarwaddy","AREA # 070406","Nattalin","MMR008012","Nattalin","Nattalin",2,0,0,0,1,1,0,0,1,1,1,2,2,1,1,1,0,2,1,0,0,1,1,1,2,1,0,2,0,0,5,0,1,1,1,1,1,2,2,3,1,1,0,2,0,1,0,2,2,0,2,2,0,1,2,1,1,2,3,2,5,5,3,1,0,5,2,0,2,1,6,0,4,5,4,8,4,6,7,6,6,3,2,6,4,8,5,2,3,3,10
"154","Bago","Tharyarwaddy","AREA # 070407","Monyo","MMR008013","Monyo","Monyo",4,1,1,0,1,0,1,1,0,1,0,1,0,0,2,2,0,0,0,0,3,2,1,0,0,0,1,0,1,0,1,1,0,1,0,2,0,1,1,0,1,0,0,0,3,1,0,1,2,0,3,0,0,3,1,1,1,2,4,0,1,2,1,1,0,3,1,1,1,0,1,3,3,1,3,0,1,4,1,1,3,3,3,3,4,5,3,3,0,3,3
"155","Bago","Tharyarwaddy","AREA # 070408","Gyobingauk","MMR008014","Gyobingauk","Gyobingauk",0,0,0,1,0,2,1,1,0,4,2,1,4,2,0,1,1,0,0,0,1,0,1,1,0,1,0,1,2,0,2,1,1,3,2,1,1,0,1,1,0,0,3,1,1,1,0,1,1,1,1,2,0,2,0,1,2,0,2,1,2,4,2,1,1,5,1,2,5,2,2,1,2,3,3,4,3,1,4,7,7,7,4,7,5,2,2,2,1,2,6
"156","Magway","Magway","AREA # 080101","Magway","MMR009001","Magway","Magway",1,0,0,2,2,0,2,5,1,1,1,2,4,1,1,0,2,1,0,1,3,3,2,0,2,0,1,0,0,2,0,1,4,1,0,2,1,1,1,1,5,1,2,2,3,3,3,3,2,2,1,3,3,0,1,1,3,2,4,2,2,2,3,2,4,3,1,4,3,1,2,2,2,7,1,7,5,2,4,2,5,3,4,2,0,6,1,3,2,1,14
"157","Magway","Magway","AREA # 080102","Yenangyoung","MMR009002","Yenangyaung","Yenangyoung",0,1,0,0,1,0,0,0,0,1,3,1,1,2,1,0,1,1,1,2,0,0,0,0,0,2,1,0,0,2,0,1,0,1,0,1,0,0,0,2,2,1,1,1,1,2,0,2,0,0,3,1,0,0,2,0,4,1,3,0,3,2,3,0,0,3,1,3,3,5,3,1,2,3,3,4,2,2,3,2,2,2,5,3,5,2,0,0,4,1,3
"158","Magway","Magway","AREA # 080103","Chauk","MMR009003","Chauk","Chauk",1,0,0,0,1,1,3,2,1,2,1,0,2,0,2,0,2,3,5,3,2,1,0,2,1,1,3,4,2,1,2,0,3,1,0,3,1,5,1,0,5,2,4,0,1,2,0,1,0,1,3,0,3,1,2,3,2,2,2,0,4,2,6,1,4,3,1,2,0,3,5,5,6,2,3,3,1,4,4,1,3,5,0,1,2,4,0,2,1,1,4
"159","Magway","Magway","AREA # 080104","Taungdwingyi","MMR009004","Taungdwingyi","Taungdwingyi",2,1,1,1,2,0,1,1,2,4,4,1,2,1,5,2,1,0,2,1,5,1,0,0,0,1,0,1,2,1,3,2,2,1,0,6,1,1,0,2,1,1,0,3,3,4,0,3,0,2,1,2,3,1,4,3,1,3,1,1,4,2,7,1,3,4,2,5,1,2,3,1,6,4,5,12,4,6,4,2,7,7,8,8,5,6,1,6,2,1,9
"160","Magway","Magway","AREA # 080105","Myothit","MMR009005","Myothit","Myothit",0,0,0,0,1,3,1,1,2,2,0,2,3,1,1,0,1,1,0,2,2,3,3,1,0,1,0,2,2,4,1,1,2,1,0,0,1,1,1,0,2,0,4,1,0,1,1,0,1,1,1,3,2,2,0,1,1,3,1,1,2,1,1,1,2,1,3,2,0,2,13,1,0,3,0,6,3,2,6,2,7,3,1,1,6,3,2,4,3,2,4
"161","Magway","Magway","AREA # 080106","Natmauk","MMR009006","Natmauk","Natmauk",4,0,0,1,0,0,1,1,1,3,3,3,0,2,1,2,2,1,0,1,2,3,0,0,1,0,0,1,0,0,2,1,1,1,0,4,0,0,0,2,0,0,2,2,2,0,0,2,1,0,2,1,1,0,1,3,0,0,0,1,3,0,2,1,3,3,4,1,3,2,6,2,4,4,1,9,3,5,11,0,7,2,5,4,6,5,2,2,1,0,12
"162","Magway","Minbu","AREA # 080201","Minbu","MMR009007","Minbu","Minbu",0,1,1,0,0,2,1,2,2,0,1,2,1,0,2,0,1,1,0,0,4,1,3,0,1,2,2,1,1,2,0,2,2,0,0,1,1,2,1,1,2,3,3,3,1,2,1,2,0,0,3,1,1,3,2,1,2,0,1,4,0,6,0,2,4,4,2,1,0,0,5,2,3,3,4,3,4,6,8,5,6,3,3,6,5,5,6,5,2,2,5
"163","Magway","Minbu","AREA # 080202","Pwint Phyu","MMR009008","Pwintbyu","Pwint Phyu",1,1,1,1,0,0,3,1,3,1,4,3,1,1,0,3,1,0,1,1,5,3,3,0,2,3,3,1,2,1,1,0,0,3,3,0,1,1,2,0,3,3,1,1,2,0,2,1,1,1,0,1,1,3,0,2,1,3,2,3,4,3,2,3,3,2,1,2,1,0,5,1,0,2,2,4,3,4,3,1,5,4,1,2,2,4,1,1,0,0,3
"164","Magway","Minbu","AREA # 080203","Ngape","MMR009009","Ngape","Ngape",1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,3,0,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,1,0,3
"165","Magway","Minbu","AREA # 080204","Salin","MMR009010","Salin","Salin",1,0,0,4,3,2,1,1,0,1,1,0,0,1,2,4,1,2,2,3,3,2,4,2,4,4,3,2,0,1,1,2,4,2,3,2,4,1,1,0,3,1,2,1,0,1,3,0,1,2,1,1,3,1,4,3,2,6,1,0,3,4,6,2,3,7,3,7,4,1,10,6,5,1,3,7,8,0,3,2,7,6,6,5,3,4,3,3,3,0,7
"166","Magway","Minbu","AREA # 080205","Saytottara","MMR009011","Sidoktaya","Saytottara",1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,2,1,0,2,1,1,1,1,0,1,0,2,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,1,0,1,2,3,4,1,1,4,1,1,3,1,0,1,4,1,1,0,3,1,3,0,4,6,3,0,2,1,0,0,4,0,0,1
"167","Magway","Thayet","AREA # 080301","Thayet","MMR009012","Thayet","Thayet",1,0,0,1,0,0,1,2,1,0,1,0,0,3,0,1,2,0,2,0,1,0,1,1,3,0,0,1,1,0,1,0,0,4,2,0,0,1,2,2,1,1,0,2,0,1,1,1,1,0,1,0,1,1,2,3,1,0,2,0,2,0,1,1,0,0,1,0,1,0,2,0,0,2,2,8,1,1,1,2,4,2,1,0,0,2,3,4,1,1,9
"168","Magway","Thayet","AREA # 080302","Minhla","MMR009013","Minhla","Minhla",4,0,0,0,0,0,2,1,3,0,1,1,0,1,0,1,1,2,1,1,2,1,1,0,4,2,0,1,2,1,2,1,4,0,0,0,0,1,1,0,5,0,0,1,1,0,0,0,0,1,1,1,1,2,0,2,0,2,1,2,3,2,3,1,0,1,4,0,0,1,3,2,0,2,2,0,1,2,4,3,7,1,4,0,1,0,0,0,3,0,6
"169","Magway","Thayet","AREA # 080303","Mindon","MMR009014","Mindon","Mindon",0,0,0,2,1,0,0,1,1,1,2,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,2,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,3,1,2,1,2,0,3,4,3,0,2,2,2,0,2,3,1,0,3,1,3,1,3,5,1,1,2,2,1,2,5
"170","Magway","Thayet","AREA # 080304","Kamma","MMR009015","Kamma","Kamma",3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0,1,1,1,0,0,2,1,0,1,2,0,0,2,0,0,1,1,0,0,2,2,1,0,4,1,1,3,0,2,1,2,0,2,3,4,0,2,0,1,0,1,3,0,7,3,5,2,1,2,4,7,3,5,10,0,7,3,4,6,8,5,6,7,4,1,4,5,1,11
"171","Magway","Thayet","AREA # 080305","Aunglan","MMR009016","Aunglan","Aunglan",3,0,1,1,1,2,2,2,1,1,1,1,1,4,3,0,1,1,1,2,5,1,1,1,1,0,0,3,1,1,4,1,2,2,3,4,0,3,7,2,2,4,5,2,2,2,1,1,2,4,1,2,5,2,4,6,7,5,5,4,6,4,4,5,3,5,2,6,3,2,13,9,5,11,3,16,7,5,11,3,12,9,10,10,7,9,6,4,6,1,9
"172","Magway","Thayet","AREA # 080306","Sinpaungwe`","MMR009017","Sinbaungwe","Sinpaungwe`",1,0,1,1,0,2,1,2,2,1,0,2,1,2,1,0,0,3,0,2,3,1,1,0,2,0,2,2,1,1,1,2,3,4,0,2,0,1,0,3,2,3,3,1,1,3,2,1,3,3,2,2,0,1,1,1,3,1,0,3,2,2,3,4,4,2,2,4,7,2,3,3,3,4,2,5,3,3,6,2,7,4,3,5,0,3,1,4,0,1,5
"173","Magway","Pakokku","AREA # 080401","Pakokku","MMR009018","Pakokku","Pakokku",3,2,1,2,4,0,2,3,2,2,2,3,2,0,3,0,3,1,1,3,3,0,2,2,3,1,1,2,2,3,1,2,4,1,4,2,1,2,0,2,4,0,6,1,1,4,2,3,0,0,4,1,6,0,0,3,7,4,3,4,7,0,4,2,6,8,6,4,1,3,6,4,4,1,4,9,7,5,14,7,10,3,6,4,5,4,1,3,2,5,9
"174","Magway","Pakokku","AREA # 080402","Yesagyo","MMR009019","Yesagyo","Yesagyo",0,0,2,0,2,0,1,1,1,2,0,1,1,0,0,4,2,1,2,1,2,1,0,0,0,1,1,3,0,2,1,1,1,0,0,1,0,0,1,2,2,1,0,2,0,5,0,2,0,1,4,2,1,2,2,1,2,1,5,1,4,2,1,2,1,4,1,5,3,4,3,6,3,5,1,2,7,4,9,2,6,7,3,5,0,3,2,5,2,1,7
